,BugID,Description,label,label_name
8621,1383460,Tracking flag default comment should not be posted if flag is deselected before posting,0,Low
8622,250969,Parameters need to have per product or classification override,1,Medium
8623,277672,No way to get only deltas via whine,1,Medium
8624,277688,Users should be able to specify that weeks start on Mondays,1,Medium
8625,277689,Add the ability to copy a schedule,1,Medium
8626,277694,Add the ability to disable a whine,1,Medium
8627,283069,Add more info to emails generated by whineatnews.pl (e.g. the target milestone),1,Medium
8628,287450,Whine editing UI gets crowded with lots of events,1,Medium
8629,300309,Whining should not have to insert an empty record into the DB,2,High
8630,300799,can whine.pl support substitutions?,0,Low
8631,304989,"Cleanup, create classes, and add recipients table for whining",1,Medium
8632,305370,Allow whining schedules to have multiple users or groups as recipients,1,Medium
8633,314210,Offer a way to duplicate a whine,1,Medium
8634,314263,"If all fields for a given column of a given list are the same, omit it from the whine table",1,Medium
8635,317243,Can't provide link to query for a portion of a whine,1,Medium
8636,342475,Add whine intervals longer than a month,1,Medium
8637,344792,one bug per whine should have an option to use the bug's standard summary,3,Immediate
8638,345458,whine editing needs to make it clear if a whine is modified but not committed,3,Immediate
8639,358690,Add ability to whine send also charts and/or reports in addition to bug lists,1,Medium
8640,391920,"changing a deleted event, schedule or query silently loses the changes",1,Medium
8641,445803,Whine.pl should email printing view of bug when 'onemailperbug' is checked,3,Immediate
8642,507639,Whining doesn't allow a user to select a saved search shared to them.,1,Medium
8643,947758,Delete a users whine if they don't have privileges to whine.,1,Medium
8644,1131865,Make the debugger pause button actually pause content JS,3,Immediate
8645,1492794,Tracking bug for handover of Web Extension security design work,0,Low
8646,232748,Remove default opt&debug flags when user has supplied other opt&debug flags.,3,Immediate
8647,296876,Debug flags -gstabs no longer works with Solaris dbx,3,Immediate
8648,362577,coreconf should not define the _DEBUG macro.,2,High
8649,455347,Don't define or use DEBUG_$(shell whoami),3,Immediate
8650,531884,Null deref remaining in dtoa fix (bug 516396),3,Immediate
8651,713631,PR_Assert should use __debugbreak instead of DebugBreak() on Windows to get correct stack traces,3,Immediate
8652,1003675,No PR log on Android debug build,3,Immediate
8653,1067536,"make file descriptor caching opt-in on DEBUG builds, too",3,Immediate
8654,1062421,Add markdown support to 'New member criteria' field,0,Low
8655,1068138,Tracking bug to integrate structured logging with mozharness,0,Low
8656,1523662,"Google results contain ""<wbr />"" in the displayed URL for some MDN pages",3,Immediate
8657,72118,"Remember user's columns in ""account"" rather than per browser",1,Medium
8658,1507055,Login with Stackdriver is still broken after bug 1505212,1,Medium
8659,1539132,"Crash [@ mozilla::Span<unsigned int const, 18446744073709551615ul>::operator[]] or Assertion failure: asyncGenObj->isSuspended() (non-suspended generator when resuming async generator), at vm/AsyncIteration.cpp:341",2,High
8660,1539782,"Assertion failure: !IsSettledMaybeWrappedPromise(promise), at js/src/builtin/Promise.cpp:830 with Debugger",3,Immediate
8661,1505368,[remote-dbg-next] about:devtools-toolbox should not navigate to about:blank when the target is destroyed,0,Low
8662,1539344,"[remote-dbg-next] Change icon of extensions, workers and processes in about:devtools-toolbox",0,Low
8663,1529166,Magnified website bug after exiting responsive design mode.,2,High
8664,1505131,[remote-dbg-next] UX-implementation: Show a notification when we expect a connection prompt on the device,0,Low
8665,1509791,[remote-dbg-next] UX-implementation: Errors during temporary addon reload are not displayed,0,Low
8666,1539328,[remote-dbg-next] Inspect workers without re-using debugger client in about:devtools-toolbox,0,Low
8667,1534180,[remote-dbg-next] Should change the icon of processes?,0,Low
8668,96983,Move ALL Bugzilla javascript into separate file(s),3,Immediate
8669,812779,Tracking bug for build and release of SeaMonkey 2.14,0,Low
8670,1540283,"62,700 instances of ""NS_ENSURE_SUCCESS(rv, rv) failed with result 0x80004005"" emitted from netwerk/base/nsIOService.cpp during linux64 debug testing",3,Immediate
8671,1505289,[remote-dbg-next] UX: Show previously connected devices in the sidebar,0,Low
8672,1539071,Blank page when reloading about:devtools-toolbox using remote debugging,3,Immediate
8673,1311571,Replace PatchReader with a modern diff viewer,2,High
8674,1377977,Create and implement post-Sandstone style guide,1,Medium
8675,1520142,[remote-dbg-next] UX-implementation: Add closing of USB scanning status in sidebar,0,Low
8676,1538594,"Assertion failure: newMaxNurseryChunks > 0, at js/src/gc/Nursery.cpp:1238 with gcparam",2,High
8677,1540670,"Assertion failure: (chunkno == currentChunk_ + 1) || (chunkno == 0 && allocatedChunkCount() == 0), at js/src/gc/Nursery.cpp:1150 with gcparam",2,High
8678,1527064,ISE (UnicodeDecodeError) when decoding X-Forward-For header,2,High
8679,1524354,"Replace 'Build in the Browser' banner with a Layout Debugging survey banner, then revert after 3 weeks",3,Immediate
8680,1534298,Cancel subscription is broken,1,Medium
8681,1539793,The place of icons and picture is invalid on RTL languages,2,High
8682,1442822,Enable browser/components/extensions/test/browser/browser_ext_popup_select.js on debug build,0,Low
8683,1331275,SiteSpecific overrides no more work properly since the changes in bug #1148544,1,Medium
8684,1380871,quicksearch.html Advanced Shortcuts doesn't mention how to search for closed bugs,1,Medium
8685,1429586,Move some components from Shield product to Firefox product,3,Immediate
8686,1540245,Quicksearch no longer jumps to aliased bug,2,High
8687,1463427,When the old debugger is removed we should tidy the strings up,3,Immediate
8688,1514275,"Always redirect to show_bug.cgi after creating bug, updating, creating attachment, or updating attachment",1,Medium
8689,1426745,[jsdbg2] Debugger tutorial for trapping 'debugger' statements is broken,0,Low
8690,1477063,Debugger: Leave frame.live true for suspended generator frames,3,Immediate
8691,1283392,Query for history or comment containing private bug id should return no data for this bug,1,Medium
8692,1344091,Move all the related bug fields into the same module,1,Medium
8693,1509332,"Stop hardcoding users, products, components, keywords, version in bug history; use IDs instead",3,Immediate
8694,1527841,Add ability to search for bugs where assignee or needinfo’d people have last seen gt/lt X,1,Medium
8695,1531757,Allow to search only in bug description (comment 0) with both Quick and Advenced Search as well as API,1,Medium
8696,1533717,"Add a search keyword ""Whatever""",1,Medium
8697,1529345,Implement Gecko event breakpoint notification infrastructure and expose via IDL interface,3,Immediate
8698,1533683,Port the fix for Bug 1480349,3,Immediate
8699,1418109,"Assertion failure: observing, at js/src/vm/Debugger.cpp:2647",2,High
8700,1446819,Crash [@ mozalloc_abort] with UNIMPLEMENTED abort message and Debugger,0,Low
8701,1530351,"Assertion failure: Mismatch between stored lastProfilingFrame and current stack pointer., at js/src/jit/MacroAssembler.cpp:2029",2,High
8702,1540741,"Warning: Each child in an array or iterator should have a unique ""key"" prop.",2,High
8703,883186,Test for the playback rate reset (followup bug 825329),2,High
8704,454432,renaming a user using edituser should trump any existing email rename tokens,1,Medium
8705,1535390,Fix remaining bugs in FrameLoader process rebuilding,0,Low
8706,1432535,Viewing API key activity results in 500 ISE,1,Medium
8707,1484209,Size & Transferred sizes in pie-chart mode are wrong,2,High
8708,1466598,[Network-Monitor] Right click on method enables request details tab,0,Low
8709,1008337,[meta] GC memory efficiency tracking bug,0,Low
8710,1008341,[meta] GC tracking bug for stability issues,0,Low
8711,864173,Use NotificationBox for EndDate before StartDate warning,3,Immediate
8712,1440275,Properly store cookies in internal Net panel data structure,2,High
8713,1482003,The 2nd iteration in for-of loop unexpectedly stops at iterated expression when stepping in debugger,3,Immediate
8714,1195164,Testcase for bug 1192694.,2,High
8715,1535039,Remove SYNC_BREAKPOINT action,3,Immediate
8716,1535362,Add a common mechanism for identifying obsolete client operations,1,Medium
8717,940992,[META] Autophone - tracking bug for Autophone Mochitest Canvas,0,Low
8718,720626,bug682712-1.html: Fix and document this test,0,Low
8719,749872,"Skip test_handlerApps.xhtml on OS X SeaMonkey, until bug 449763 is fixed",3,Immediate
8720,1361688,Resources and relative URL links from files loaded from JAR archives does not work,3,Immediate
8721,1497197,Apply Meta CSP to about:debugging,0,Low
8722,1437446,Make probe process choice more visible in about:telemetry,3,Immediate
8723,1438896,Consider adding a probe to count Telemetry failures by ping type,3,Immediate
8724,557577,make DOM inspector and firebug reflect :visited styles better,3,Immediate
8725,1039867,Create mochitests for more Mixed Content test cases,0,Low
8726,956390,Add suggested reviewers capability to the ui review flag,1,Medium
8727,1281938,Searching for triage owners who are not members of a group,1,Medium
